,Index,Lender name,Rate type,Initial rate,Initial Period,Ongoing rate,Ending Loan,Interest Paid,Capital Paid,Overpayments,Fee,Total costs (excl. capital)
0,397,Aldermore,Fixed,4.88,60,4.38,82226.70820741811,22226.708207418087,16773.29179258189,7547.001734737792,0.0,22226.708207418087
0,346,The Family Building Society,Discount,3.64,60,5.54,81388.57656743348,21388.576567433513,17611.423432566517,9526.139988315794,1174.0,22562.576567433513
0,782,Precise Mortgages,Fixed,3.84,24,5.5,80589.17911158167,20589.179111581707,18410.820888418326,9752.771453026855,1980.0,22569.179111581707
0,747,Aldermore,Discount,3.48,0,3.48,80570.49651769514,20570.49651769512,18429.503482304863,10160.086755732349,1999.0,22569.49651769512
0,345,Kent Reliance for Intermediaries,Discount,3.59,24,6.58,81132.18700821351,21132.187008213543,17867.812991786486,9725.251171953005,1485.0,22617.187008213543
0,758,Kent Reliance for Intermediaries,Discount,3.59,24,6.58,81132.18700821351,21132.187008213543,17867.812991786486,9725.251171953005,1485.0,22617.187008213543
0,350,Al Rayan Bank,Discount,3.69,24,5.24,81645.6407875497,21645.640787549648,17354.359212450305,9326.115579423527,990.0,22635.640787549648
0,764,Al Rayan Bank,Discount,3.69,24,5.24,81645.6407875497,21645.640787549648,17354.359212450305,9326.115579423527,990.0,22635.640787549648
0,356,Bath Building Society,Discount,3.74,36,5.29,81903.38135130725,21903.381351307253,17096.618648692747,9125.176835559301,742.5,22645.881351307253
0,775,Bath Building Society,Discount,3.74,36,5.29,81903.38135130725,21903.381351307253,17096.618648692747,9125.176835559301,742.5,22645.881351307253
0,752,Precise Mortgages,Tracker,3.5,0,3.5,80672.38059128924,20672.380591289246,18327.619408710758,10081.353555298088,1980.0,22652.380591289246
0,368,Aldermore,Fixed,3.88,24,4.98,80702.54601013879,20702.546010138834,18297.453989861213,9669.477976108406,1999.0,22701.546010138834
0,788,Aldermore,Fixed,3.88,24,4.98,80702.54601013879,20702.546010138834,18297.453989861213,9669.477976108406,1999.0,22701.546010138834
0,818,Precise Mortgages,Fixed,4.59,60,5.6,80739.98747807398,20739.98747807397,18260.012521926023,8584.413512452225,1980.0,22719.98747807397
0,792,Precise Mortgages,Tracker,3.9,24,5.5,82732.71585872732,22732.71585872731,16267.284141272685,8476.015774965972,0.0,22732.71585872731
0,369,Aldermore,Fixed,3.88,24,5.48,80783.37852613784,20783.378526137818,18216.621473862164,9606.725948897845,1999.0,22782.378526137818
0,789,Aldermore,Fixed,3.88,24,5.48,80783.37852613784,20783.378526137818,18216.621473862164,9606.725948897845,1999.0,22782.378526137818
0,378,Aldermore,Fixed,4.08,36,5.73,80817.28951174815,20817.289511748153,18182.710488251847,9322.222722777402,1980.0,22797.289511748153
0,340,Aldermore,Discount,3.53,0,3.53,80825.40772622537,20825.407726225294,18174.59227377463,9962.980712194922,1980.0,22805.407726225294
0,767,The Family Building Society,Discount,3.69,60,5.54,81645.6407875497,21645.640787549648,17354.359212450305,9326.115579423527,1174.0,22819.640787549648
0,383,Kent Reliance for Intermediaries,Fixed,4.19,36,6.58,81440.34350263454,21440.34350263461,17559.65649736546,8856.608435974464,1485.0,22925.34350263461
0,811,Kent Reliance for Intermediaries,Fixed,4.19,36,6.58,81440.34350263454,21440.34350263461,17559.65649736546,8856.608435974464,1485.0,22925.34350263461
0,785,Precise Mortgages,Tracker,3.85,24,5.5,82472.79963983194,22472.79963983196,16527.200360168063,8679.887734147866,495.0,22967.79963983196
0,394,Aldermore,Fixed,4.68,60,4.38,81198.96269195936,21198.96269195933,17801.037308040643,8264.278795137385,1999.0,23197.96269195933
0,386,Aldermore,Fixed,4.38,24,4.98,83202.36342636438,23202.363426364376,15797.636573635624,7772.806441768218,0.0,23202.363426364376
0,387,Aldermore,Fixed,4.38,24,5.48,83285.35434198783,23285.35434198785,15714.645658012174,7708.456627305097,0.0,23285.35434198785
0,376,Aldermore,Fixed,3.98,24,5.73,81319.3479101493,21319.347910149318,17680.6520898507,9201.111447610925,1980.0,23299.347910149318
0,798,Aldermore,Fixed,3.98,24,5.73,81319.3479101493,21319.347910149318,17680.6520898507,9201.111447610925,1980.0,23299.347910149318
0,402,The Mortgage Works,Fixed,4.99,120,4.99,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,995.0,23791.585011546482
0,824,The Mortgage Works,Fixed,4.99,120,4.99,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,995.0,23791.585011546482
0,403,Clydesdale Bank,Fixed,4.99,60,5.35,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,999.0,23795.585011546482
0,404,Yorkshire Bank,Fixed,4.99,60,5.35,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,999.0,23795.585011546482
0,826,Clydesdale Bank,Fixed,4.99,60,5.35,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,999.0,23795.585011546482
0,827,Yorkshire Bank,Fixed,4.99,60,5.35,82796.58501154651,22796.585011546482,16203.414988453485,7149.088468830819,999.0,23795.585011546482
0,381,Aldermore,Discount,4.13,0,4.13,83937.15975344779,23937.1597534478,15062.840246552209,7526.353174798884,0.0,23937.1597534478
0,388,Aldermore,Fixed,4.38,36,5.73,82335.84388260552,22335.84388260553,16664.15611739448,8195.004588717426,1999.0,24334.84388260553
0,364,Aldermore,Discount,3.83,0,3.83,82369.02413895556,22369.024138955538,16630.97586104444,8761.17946788824,1999.0,24368.024138955538
0,786,Precise Mortgages,Tracker,3.85,0,3.85,82472.79963983194,22472.79963983196,16527.200360168063,8679.887734147866,1980.0,24452.79963983196
0,787,Aldermore,Discount,3.88,0,3.88,82628.66745177131,22628.667451771333,16371.33254822869,8557.674765737478,1980.0,24608.667451771333
0,814,Precise Mortgages,Fixed,4.29,24,5.5,82833.60348576178,22833.603485761785,16166.396514238222,8053.16309942306,1980.0,24813.603485761785
0,398,Aldermore,Fixed,4.88,36,5.73,84919.64769755704,24919.64769755698,14080.35230244296,6259.800891904662,0.0,24919.64769755698
0,806,Precise Mortgages,Tracker,4.15,24,5.5,84042.58293048256,24042.582930482582,14957.41706951744,7442.85157435759,995.0,25037.582930482582
0,802,Aldermore,Discount,4.08,0,4.08,83674.08549965126,23674.085499651275,15325.914500348736,7734.460736278859,1999.0,25673.085499651275
0,391,Aldermore,Fixed,4.48,24,5.73,83835.14364308827,23835.14364308829,15164.856356911725,7286.8299501896345,1999.0,25834.14364308829
0,816,Aldermore,Fixed,4.48,24,5.73,83835.14364308827,23835.14364308829,15164.856356911725,7286.8299501896345,1999.0,25834.14364308829
0,393,Stafford Railway Building Society ,Standard Variable Rate,4.5,0,4.5,85905.51033024231,25905.510330242225,13094.489669757691,5957.582179878174,0.0,25905.510330242225
0,382,Aldermore,Discount,4.13,0,4.13,83937.15975344779,23937.1597534478,15062.840246552209,7526.353174798884,1980.0,25917.1597534478
0,807,Precise Mortgages,Tracker,4.15,0,4.15,84042.58293048256,24042.582930482582,14957.41706951744,7442.85157435759,1980.0,26022.582930482582
0,395,Clydesdale Bank,Fixed,4.79,24,5.35,85362.82760160725,25362.82760160727,13637.172398392751,6112.384334483535,999.0,26361.82760160727
0,396,Yorkshire Bank,Fixed,4.79,24,5.35,85362.82760160725,25362.82760160727,13637.172398392751,6112.384334483535,999.0,26361.82760160727
0,821,Clydesdale Bank,Fixed,4.79,24,5.35,85362.82760160725,25362.82760160727,13637.172398392751,6112.384334483535,999.0,26361.82760160727
0,822,Yorkshire Bank,Fixed,4.79,24,5.35,85362.82760160725,25362.82760160727,13637.172398392751,6112.384334483535,999.0,26361.82760160727
0,400,Aldermore,Fixed,4.98,24,5.73,86415.56819296104,26415.56819296102,12584.431807038956,5296.539814454679,0.0,26415.56819296102
0,392,The Mortgage Works,Standard Variable Rate,4.49,0,4.49,85851.80783971342,25851.807839713463,13148.192160286577,6000.649955400013,995.0,26846.807839713463
0,817,The Mortgage Works,Standard Variable Rate,4.49,0,4.49,85851.80783971342,25851.807839713463,13148.192160286577,6000.649955400013,995.0,26846.807839713463
0,819,Stafford Railway Building Society ,Standard Variable Rate,4.75,0,4.75,87257.26344809883,27257.263448098856,11742.736551901166,4868.764623731921,0.0,27257.263448098856
0,389,Aldermore,Discount,4.43,0,4.43,85530.18362122218,25530.183621222208,13469.816378777818,6258.2749768513595,1999.0,27529.183621222208
0,399,Ecology Building Society ,Standard Variable Rate,4.9,0,4.9,88076.85709376159,28076.85709376155,10923.142906238412,4204.252724052973,350.0,28426.85709376155
0,823,Ecology Building Society ,Standard Variable Rate,4.9,0,4.9,88076.85709376159,28076.85709376155,10923.142906238412,4204.252724052973,350.0,28426.85709376155
0,401,The Mortgage Works,Standard Variable Rate,4.99,0,4.99,88567.0392953182,28571.713385855102,10432.960704681798,3806.167006749327,995.0,29566.713385855102
0,825,The Mortgage Works,Standard Variable Rate,4.99,0,4.99,88567.0392953182,28571.713385855102,10432.960704681798,3806.167006749327,995.0,29566.713385855102
0,405,Dudley Intermediary,Standard Variable Rate,5.49,0,5.49,90904.1298202459,31346.448436463386,8095.8701797541,1963.3809698934701,125.0,31471.448436463386
0,828,Dudley Intermediary,Standard Variable Rate,5.49,0,5.49,90904.1298202459,31346.448436463386,8095.8701797541,1963.3809698934701,125.0,31471.448436463386
0,407,Leeds Building Society ,Standard Variable Rate,5.99,0,5.99,92546.9444291916,34107.70871452358,6453.055570808399,791.174841161937,0.0,34107.70871452358
0,830,Leeds Building Society ,Standard Variable Rate,5.99,0,5.99,92546.9444291916,34107.70871452358,6453.055570808399,791.174841161937,0.0,34107.70871452358
0,406,Hinckley & Rugby Building Society,Standard Variable Rate,5.89,0,5.89,92261.51328178667,33558.685588202556,6738.486718213331,984.066690861607,745.0,34303.685588202556
0,829,Hinckley & Rugby Building Society,Standard Variable Rate,5.89,0,5.89,92261.51328178667,33558.685588202556,6738.486718213331,984.066690861607,745.0,34303.685588202556
